,Close,sent,pos,neg,neu,RSI,MACD,K_percent,R_percent,Price_Rate_Change,On_Balance_Volume,Prediction
117,0.6489639378585383,0.0,0.0,0.052000000000000005,0.948,0.1610211374726957,0.09900847043173647,0.24445392857994808,0.24445392858984394,0.339967403051776,0.8654914955696669,1.0
118,0.7401035024326532,0.5,0.0,0.0,1.0,0.4429054387642037,0.14877564369661295,0.6827327667581398,0.6827327667857779,0.4264790227487149,0.929848576378205,0.0
119,0.7283391550920908,1.0,0.231,0.0,0.769,0.3309585178737449,0.17040491967345878,0.6321306804517802,0.6321306804773699,0.4942296131432218,0.9076136944599744,1.0
120,0.7515973477317224,1.0,0.157,0.0,0.843,0.4541812742209868,0.20184272609390663,0.8106552277944029,0.8106552278272195,0.5908717319265484,0.9395345638375885,1.0
121,0.7648491432616875,1.0,0.24,0.0,0.76,0.5126474404825587,0.23484437419056386,0.8737067873490929,0.8737067873844618,0.7220267242171254,0.9655143004735021,0.0
122,0.7138704107097769,1.0,0.183,0.0,0.8170000000000001,0.3468979712264036,0.23170509120720867,0.6311518539039769,0.6311518539295269,0.5220171468340441,0.9331377357350381,1.0
123,0.7609276945989065,1.0,0.14300000000000002,0.0,0.857,0.42100996311311517,0.25674454514698747,0.9205045903272466,0.9205045903240285,0.5679027667790808,0.9569077704851654,0.0
124,0.7157636139897487,1.0,0.153,0.0,0.847,0.42252124055883117,0.25046613293220205,0.6893004420803694,0.6893004421082733,0.6113818697337869,0.9207756119396032,1.0
125,0.7417262023189126,1.0,0.146,0.0,0.8540000000000001,0.5002324725502063,0.26068401347687264,0.822208234906185,0.8222082349394693,0.6324723115584687,0.9424437384139488,0.0
126,0.74023875277729,1.0,0.098,0.0,0.902,0.5884627100630544,0.2679015413751521,0.8145936763739249,0.8145936764069008,0.5137369321537172,0.9237672985196366,1.0
127,0.7672831423828459,1.0,0.136,0.0,0.8640000000000001,0.5659232751606456,0.28911747409379396,0.945284499323463,0.9452844993718499,0.49424363925477066,0.946253810726726,1.0
128,0.8677530538241451,1.0,0.106,0.0,0.894,0.657419204739651,0.3633444729417645,0.9658391947516691,0.9658391947401659,0.7137078428776316,1.0,0.0
